#arb_time(seconds) flux_density(Jy/beam)
2.244664897600000259e+06 -7.790939999999999532e-01
2.244665397600000259e+06 4.673439999999999817e-01
2.244665897600000259e+06 1.097280000000000061e-01
2.244666397600000259e+06 -1.281629999999999991e-01
2.244666897600000259e+06 4.455509999999999748e-01
2.244667397600000259e+06 1.017740000000000034e-01
2.244667897600000259e+06 -3.047730000000000161e-01
2.244668397600000259e+06 -2.596539999999999959e-02
2.244668897600000259e+06 -2.036979999999999902e-01
2.244669397600000259e+06 4.877560000000000229e-02
2.244669897600000259e+06 -3.814549999999999885e-01
2.244670397600000259e+06 5.783329999999999721e-02
2.244670897600000259e+06 1.413349999999999884e-01
2.244671397600000259e+06 -2.239309999999999912e-01
2.244671897600000259e+06 6.299789999999999557e-01
2.244672397600000259e+06 -5.476919999999999566e-01
2.244672897600000259e+06 5.619520000000000071e-01
2.244673397600000259e+06 7.639310000000000267e-01
2.244673897600000259e+06 -5.111959999999999837e-01
2.244674397600000259e+06 2.720580000000000220e-01
2.244674897600000259e+06 9.101939999999999475e-01
2.244675397600000259e+06 -1.076880000000000059e-01
2.244675897600000259e+06 5.731659999999999533e-01
2.244676397600000259e+06 -7.850980000000000458e-02
2.244676897600000259e+06 -2.798769999999999869e-01
2.244677397600000259e+06 2.826460000000000083e-01
2.244677897600000259e+06 -9.839470000000000161e-01
2.244678397600000259e+06 2.988959999999999950e-01
2.244678897600000259e+06 -1.115410000000000013e+00
2.244679397600000259e+06 -9.638480000000000658e-02
2.244679897600000259e+06 -5.478180000000000271e-01
2.244680397600000259e+06 1.587810000000000055e-01
2.244680897600000259e+06 8.047959999999999836e-02
2.244681397600000259e+06 -5.979640000000000510e-01
2.244681897600000259e+06 -3.897820000000000173e-01
2.244682397600000259e+06 1.391459999999999919e-01
2.244682897600000259e+06 -2.707390000000000074e-01
2.244683397600000259e+06 8.109399999999999942e-01
2.244683897600000259e+06 -8.224200000000000399e-01
2.244684397600000259e+06 1.320680000000000076e+00
2.244684897600000259e+06 -7.511279999999999346e-02
2.244685397600000259e+06 -2.543590000000000087e-02
2.244685897600000259e+06 5.934420000000000250e-01
2.244686397600000259e+06 2.472550000000000026e-01
2.244686897600000259e+06 2.176220000000000099e-01
2.244687397600000259e+06 -5.735440000000000538e-01
2.244687897600000259e+06 3.774890000000000190e-01
2.244688397600000259e+06 -3.450770000000000226e-01
2.244688897600000259e+06 -4.573579999999999868e-01
2.244689397600000259e+06 -9.043020000000000502e-01
2.244689897600000259e+06 -1.630880000000000107e-01
2.244690397600000259e+06 -5.587870000000000337e-01
2.244690897600000259e+06 1.074419999999999931e+00
2.244691397600000259e+06 -8.240669999999999940e-01
2.244691897600000259e+06 8.353530000000000677e-02
2.244692397600000259e+06 -6.343400000000000150e-01
2.244692897600000259e+06 1.270160000000000039e-02
2.244693397600000259e+06 5.661730000000000373e-01
2.244693897600000259e+06 4.222429999999999795e-01
2.244694397600000259e+06 -1.236249999999999988e-01
2.244694897600000259e+06 3.302680000000000060e-01
2.244695397600000259e+06 -7.428840000000000443e-02
2.244695897600000259e+06 -9.225330000000000474e-01
2.244696397600000259e+06 -2.252099999999999935e-02
2.244696897600000259e+06 -2.022450000000000081e-01
2.244697397600000259e+06 2.584770000000000123e-01
2.244697897600000259e+06 6.868269999999999653e-01
2.244698397600000259e+06 -6.633569999999999744e-01
2.244698897600000259e+06 -4.180630000000000179e-01
2.244699397600000259e+06 -4.236650000000000138e-01
2.244699897600000259e+06 -7.907000000000000139e-02
2.244700397600000259e+06 -1.777970000000000106e-01
2.244700897600000259e+06 -5.788569999999999827e-02
2.244701397600000259e+06 -2.899279999999999913e-02
2.244701897600000259e+06 -3.074760000000000271e-01
2.244702397600000259e+06 4.160719999999999974e-01
2.244702897600000259e+06 6.894350000000000200e-01
2.244703397600000259e+06 -5.250439999999999552e-01
2.244703897600000259e+06 8.887230000000000407e-01
2.244704397600000259e+06 -5.561709999999999710e-01
2.244704897600000259e+06 -1.940030000000000088e-01
2.244705397600000259e+06 -3.887289999999999912e-01
2.244705897600000259e+06 -3.317439999999999833e-01
2.244706397600000259e+06 8.952390000000000070e-01
2.244706897600000259e+06 6.151109999999999634e-01
2.244707397600000259e+06 -1.818390000000000006e-01
2.244707897600000259e+06 -3.591500000000000248e-01
2.244708397600000259e+06 1.708459999999999979e-01
2.244708897600000259e+06 3.067579999999999751e-01
2.244709397600000259e+06 2.222920000000000191e-03
2.244709897600000259e+06 -6.359620000000000550e-02
2.244710397600000259e+06 3.164419999999999733e-02
2.244710897600000259e+06 -2.047380000000000033e-02
2.244711397600000259e+06 1.372199999999999982e-02
2.244711897600000259e+06 -8.817250000000000434e-03
2.244712397600000259e+06 4.528070000000000359e-03
2.244712897600000259e+06 7.821640000000000146e-04
2.244713397600000259e+06 -1.299619999999999942e-02
2.244713897600000259e+06 2.077450000000000130e-01
2.244714397600000259e+06 -3.864189999999999986e-02
2.244714897600000259e+06 -6.593449999999999589e-01
2.342544397600000259e+06 1.304069999999999951e-01
2.342544897600000259e+06 9.724129999999999233e-03
2.342545397600000259e+06 -6.682949999999999724e-01
2.342545897600000259e+06 -3.580840000000000134e-01
2.342546397600000259e+06 3.893249999999999766e-01
2.342546897600000259e+06 -4.551769999999999983e-01
2.342547397600000259e+06 3.697110000000000118e-01
2.342547897600000259e+06 -8.307299999999999685e-01
2.342548397600000259e+06 2.762040000000000051e-01
2.342548897600000259e+06 -1.517689999999999872e-01
2.342549397600000259e+06 -1.491250000000000075e-01
2.342549897600000259e+06 -5.577269999999999728e-01
2.342550397600000259e+06 5.215149999999999508e-01
2.342550897600000259e+06 3.631240000000000023e-01
2.342551397600000259e+06 3.859400000000000053e-01
2.342551897600000259e+06 -3.913900000000000018e-02
2.342552397600000259e+06 -3.995179999999999843e-01
2.342552897600000259e+06 -7.482910000000000394e-01
2.342553397600000259e+06 -9.675100000000000366e-02
2.342553897600000259e+06 4.309000000000000052e-01
2.342554397600000259e+06 2.953830000000000067e-01
2.342554897600000259e+06 -6.301069999999999727e-01
2.342555397600000259e+06 -8.078939999999999733e-02
2.342555897600000259e+06 2.235139999999999905e-01
2.342556397600000259e+06 -3.929989999999999872e-01
2.342556897600000259e+06 -1.457489999999999952e+00
2.342557397600000259e+06 -1.018210000000000059e+00
2.342557897600000259e+06 1.213990000000000069e-01
2.342558397600000259e+06 2.698209999999999775e-01
2.342558897600000259e+06 -5.367539999999999534e-01
2.342559397600000259e+06 6.074169999999999847e-01
2.342559897600000259e+06 3.099270000000000080e-01
2.342560397600000259e+06 1.067800000000000082e+00
2.342560897600000259e+06 -3.306540000000000035e-01
2.342561397600000259e+06 -2.996690000000000187e-01
2.342561897600000259e+06 -6.796349999999999891e-01
2.342562397600000259e+06 -1.253990000000000105e-01
2.342562897600000259e+06 -9.733709999999999862e-01
2.342563397600000259e+06 5.980919999999999570e-01
2.342563897600000259e+06 -1.036929999999999935e-01
2.342564397600000259e+06 -1.043789999999999996e+00
2.342564897600000259e+06 -1.704330000000000012e-01
2.342565397600000259e+06 9.480939999999999923e-01
2.342565897600000259e+06 7.710350000000000537e-02
2.342566397600000259e+06 4.454679999999999751e-01
2.342566897600000259e+06 -9.015940000000000065e-01
2.342567397600000259e+06 6.880009999999999737e-01
2.342567897600000259e+06 -1.548170000000000102e-01
2.342568397600000259e+06 7.617460000000000342e-01
2.342568897600000259e+06 5.204790000000000250e-01
2.342569397600000259e+06 -1.093250000000000055e+00
2.342569897600000259e+06 -3.280560000000000143e-01
2.342570397600000259e+06 3.209910000000000263e-01
2.342570897600000259e+06 -3.037659999999999805e-01
2.342571397600000259e+06 -1.596029999999999949e-01
2.342571897600000259e+06 -9.558370000000000477e-01
2.342572397600000259e+06 -2.483869999999999967e-01
2.342572897600000259e+06 -8.383420000000000316e-01
2.342573397600000259e+06 -3.167110000000000203e-01
2.342573897600000259e+06 -6.404779999999999918e-01
2.342574397600000259e+06 -4.778510000000000257e-01
2.342574897600000259e+06 2.468509999999999871e-01
2.342575397600000259e+06 -9.097850000000000381e-02
2.342575897600000259e+06 1.238619999999999999e-01
2.342576397600000259e+06 -1.064990000000000103e+00
2.342576897600000259e+06 -8.068480000000000096e-01
2.342577397600000259e+06 -6.400160000000000293e-01
2.342577897600000259e+06 -9.510159999999999725e-01
2.342578397600000259e+06 -8.226999999999999869e-01
2.342578897600000259e+06 -6.899739999999999762e-01
2.342579397600000259e+06 9.214419999999999833e-01
2.342579897600000259e+06 -9.158650000000000402e-01
2.342580397600000259e+06 3.139549999999999841e-01
2.342580897600000259e+06 -2.881020000000000247e-01
2.342581397600000259e+06 -8.979529999999999457e-02
2.342581897600000259e+06 1.067039999999999933e-01
2.342582397600000259e+06 6.242410000000000320e-02
2.342582897600000259e+06 -6.785700000000000065e-01
2.342583397600000259e+06 -7.296679999999999833e-02
2.342583897600000259e+06 3.170980000000000326e-02
2.342584397600000259e+06 -2.206579999999999930e-01
2.342584897600000259e+06 -2.320909999999999918e-01
2.342585397600000259e+06 -3.312390000000000057e-01
2.342585897600000259e+06 -7.338700000000000223e-01
2.342586397600000259e+06 -6.538960000000000328e-01
2.342586897600000259e+06 6.187000000000000277e-01
2.342587397600000259e+06 -4.363739999999999980e-02
2.342587897600000259e+06 -3.104299999999999837e-01
2.342588397600000259e+06 -3.981379999999999919e-01
2.342588897600000259e+06 -7.960930000000000506e-01
2.342589397600000259e+06 -5.580100000000000060e-01
2.342589897600000259e+06 -3.765859999999999763e-01
2.342590397600000259e+06 8.766629999999999701e-01
2.342590897600000259e+06 -5.067359999999999642e-01
2.342591397600000259e+06 1.777799999999999936e-01
2.342591897600000259e+06 4.682879999999999820e-01
2.342592397600000259e+06 2.934530000000000194e-01
2.342592897600000259e+06 1.383639999999999981e+00
2.342593397600000259e+06 1.380390000000000006e+00
2.342593897600000259e+06 7.023070000000000146e-01
2.342594397600000259e+06 -1.285250000000000004e-01
2.342594897600000259e+06 -7.229460000000000053e-02
2.342595397600000259e+06 -7.136829999999999563e-01
2.342595897600000259e+06 -4.539250000000000229e-01
2.342596397600000259e+06 -3.292189999999999839e-01
2.342596897600000259e+06 -1.277890000000000137e-01
2.342597397600000259e+06 1.505319999999999991e-01
2.342597897600000259e+06 5.143929999999999891e-01
2.342598397600000259e+06 1.403089999999999893e-01
2.342598897600000259e+06 1.049930000000000030e+00
2.342599397600000259e+06 2.448579999999999923e-01
2.342599897600000259e+06 -3.049040000000000084e-01
2.342600397600000259e+06 -5.230420000000000069e-01
2.342600897600000259e+06 -2.213980000000000115e-01
2.342601397600000259e+06 -1.080580000000000096e+00
2.342601897600000259e+06 1.170129999999999892e+00
2.342602397600000259e+06 2.802700000000000191e-01
2.342602897600000259e+06 -4.230849999999999889e-01
2.342603397600000259e+06 -2.445690000000000086e-01
2.342603897600000259e+06 1.477150000000000130e-01
2.342604397600000259e+06 5.330899999999999528e-01
2.342604897600000259e+06 4.388630000000000031e-01
2.342605397600000259e+06 -5.957390000000000185e-01
2.342605897600000259e+06 -3.214349999999999846e-02
2.342606397600000259e+06 -1.099580000000000002e+00
2.342606897600000259e+06 -6.388249999999999762e-01
2.342607397600000259e+06 -7.380050000000000499e-02
2.342607897600000259e+06 -5.020580000000000043e-01
2.342608397600000259e+06 9.017230000000000523e-01
2.342608897600000259e+06 -4.759209999999999829e-01
2.342609397600000259e+06 -7.368780000000000330e-01
2.342609897600000259e+06 3.528629999999999822e-01
2.342610397600000259e+06 -1.358459999999999945e-01
2.342610897600000259e+06 5.627020000000000355e-01
2.342611397600000259e+06 -1.377960000000000018e-01
2.342611897600000259e+06 1.539099999999999913e-01
2.342612397600000259e+06 -5.997930000000000206e-01
2.342612897600000259e+06 -4.826130000000000003e-02
2.342613397600000259e+06 -1.080870000000000025e-01
2.342613897600000259e+06 2.372839999999999949e-01
2.342614397600000259e+06 6.374499999999999611e-02
2.342614897600000259e+06 -7.159100000000000463e-01
2.342615397600000259e+06 -2.441270000000000107e-01
2.342615897600000259e+06 3.762860000000000094e-01
2.342616397600000259e+06 -7.002049999999999663e-01
2.342616897600000259e+06 2.495270000000000127e-02
2.342617397600000259e+06 -1.619079999999999964e-01
2.342617897600000259e+06 2.753240000000000132e-01
2.342618397600000259e+06 -2.589040000000000230e-01
2.342618897600000259e+06 -7.608620000000000383e-01
2.342619397600000259e+06 -2.649560000000000248e-01
2.342619897600000259e+06 2.512360000000000149e-01
2.342620397600000259e+06 -3.191930000000000045e-01
2.342620897600000259e+06 -2.541930000000000023e-01
2.342621397600000259e+06 2.534569999999999879e-01
2.342621897600000259e+06 4.560009999999999758e-02
2.342622397600000259e+06 8.492420000000000524e-01
2.342622897600000259e+06 3.367950000000000110e-01
2.342623397600000259e+06 -6.361160000000000148e-01
2.342623897600000259e+06 9.961999999999999744e-01
2.342624397600000259e+06 1.815400000000000069e-01
2.342624897600000259e+06 1.402430000000000065e-01
2.342625397600000259e+06 5.742030000000000189e-01
2.342625897600000259e+06 -1.063190000000000079e+00
2.342626397600000259e+06 1.198479999999999990e+00
2.342626897600000259e+06 -2.225570000000000048e-01
2.342627397600000259e+06 4.693880000000000274e-01
2.342627897600000259e+06 -1.870809999999999973e-01
2.342628397600000259e+06 -1.011789999999999967e+00
2.342628897600000259e+06 5.199310000000000043e-02
2.342629397600000259e+06 8.554260000000000197e-01
2.342629897600000259e+06 -1.202499999999999902e+00
2.342630397600000259e+06 6.979070000000000551e-01
2.342630897600000259e+06 -1.487809999999999966e-01
2.342631397600000259e+06 -1.257959999999999967e+00
2.342631897600000259e+06 5.297290000000000054e-01
2.342632397600000259e+06 3.083339999999999970e-01
2.342632897600000259e+06 -8.927349999999999453e-01
2.342633397600000259e+06 5.535910000000000553e-01
2.342633897600000259e+06 -6.289019999999999611e-01
2.342634397600000259e+06 5.472080000000000277e-01
2.342634897600000259e+06 6.403720000000000245e-02
2.342635397600000259e+06 -1.153829999999999911e+00
2.342635897600000259e+06 4.180280000000000107e-01
2.342636397600000259e+06 -9.939270000000000049e-01
2.342636897600000259e+06 -9.494320000000000537e-01
2.342637397600000259e+06 -1.543029999999999957e-01
2.342637897600000259e+06 8.664570000000000605e-02
2.342638397600000259e+06 -5.451190000000000202e-01
2.342638897600000259e+06 -9.291089999999999627e-01
2.342639397600000259e+06 -2.553150000000000142e-01
2.342639897600000259e+06 -6.070889999999999898e-01
2.342640397600000259e+06 -7.814240000000000075e-01
2.342640897600000259e+06 -3.067489999999999939e-01
2.342641397600000259e+06 -1.516079999999999928e-01
2.342641897600000259e+06 3.453499999999999903e-01
2.342642397600000259e+06 -2.162759999999999960e-01
2.342642897600000259e+06 -2.022190000000000099e-02
2.342643397600000259e+06 -1.175619999999999998e-01
2.342643897600000259e+06 1.120670000000000055e+00
2.342644397600000259e+06 8.462089999999999890e-02
2.342644897600000259e+06 8.847540000000000404e-01
2.342645397600000259e+06 -4.328960000000000030e-01
2.342645897600000259e+06 -9.020319999999999450e-01
2.342646397600000259e+06 2.878879999999999773e-01
2.342646897600000259e+06 -1.949909999999999977e-01
2.342647397600000259e+06 -6.023169999999999913e-02
2.342647897600000259e+06 -5.763449999999999962e-01
2.342648397600000259e+06 1.080440000000000067e+00
2.342648897600000259e+06 -3.844049999999999967e-01
2.342649397600000259e+06 -6.133239999999999803e-01
2.342649897600000259e+06 -5.241999999999999993e-01
2.342650397600000259e+06 2.621319999999999761e-01
2.342650897600000259e+06 -1.331299999999999928e+00
2.342651397600000259e+06 -1.686640000000000084e-01
2.342651897600000259e+06 7.341069999999999540e-01
2.342652397600000259e+06 1.927460000000000007e-01
2.342652897600000259e+06 3.366080000000000183e-01
2.342653397600000259e+06 6.310409999999999631e-01
2.342653897600000259e+06 -8.107220000000000537e-01
2.342654397600000259e+06 7.879969999999999475e-01
2.342654897600000259e+06 -7.888939999999999841e-01
2.342655397600000259e+06 -1.059909999999999908e+00
2.342655897600000259e+06 -9.471420000000000394e-01
2.342656397600000259e+06 -7.889129999999999754e-01
2.342656897600000259e+06 -9.241270000000000318e-01
2.342657397600000259e+06 -4.766949999999999799e-01
2.342657897600000259e+06 -6.581150000000000055e-01
2.342658397600000259e+06 1.127550000000000052e+00
2.342658897600000259e+06 -2.142830000000000013e-01
2.342659397600000259e+06 1.550330000000000041e-01
2.342659897600000259e+06 2.051389999999999880e-01
2.342660397600000259e+06 -4.680750000000000188e-01
2.342660897600000259e+06 1.495810000000000084e+00
2.342661397600000259e+06 -5.847240000000000215e-01
2.342661897600000259e+06 1.816180000000000017e-01
